order_id,uid,remaining,last_study,idle,is_frozen,tag,reason,month
735306174298370,3308713271,5,2026-08-30 21:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
739180904073480,3308717837,14,2026-08-30 21:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
752790967476482,3308728072,7,2026-08-27 20:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
735453776685314,3308759846,8,2026-08-30 16:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
735818790283522,3308805751,11,2026-08-30 10:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
736345399185670,3308805776,3,2026-08-31 20:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736120433473800,3308811476,14,2026-08-27 16:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
737954177134850,3308811872,15,2026-08-25 21:30:00,6.0,0,Normal,"1-20, idle<=90",2026-09
736031041104134,3308815783,12,2026-08-27 21:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
737746292283656,3308816445,13,2026-08-28 15:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
736736178565382,3308868749,13,2026-08-29 09:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
735423983599878,3308871072,11,2026-08-28 21:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
736359718457608,3308873921,4,2026-08-30 14:30:00,1.0,0,Normal,"1-20, idle<=90",2026-09
736705186629890,3308875037,8,2026-08-28 20:00:00,3.0,0,Normal,"1-20, idle<=90",2026-09
735424244769032,3308876070,12,2026-08-28 21:00:00,3.0,0,Normal,"1-20, idle<=90",2026-09
737731019761922,3308876387,13,2026-08-27 22:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
737590741104898,3308876841,16,2026-08-29 12:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
740187474342146,3308890094,18,2026-08-27 21:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
735111045947650,3308894032,15,2026-08-28 19:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
736643692701958,3308916729,5,2026-08-26 19:30:00,5.0,0,Normal,"1-20, idle<=90",2026-09
753514354161926,3308922344,15,2026-08-27 21:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
740255650992392,3308922451,11,2026-08-29 16:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
746567591008520,3308927957,9,2026-08-29 20:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
746045692283144,3308930342,19,2026-08-26 21:00:00,5.0,0,Normal,"1-20, idle<=90",2026-09
735623736135944,3308934185,14,2026-08-27 20:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
